,time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),date
1689,09:00:00,8.9,80,0.0,0.0,0.0,2022-03-12
1690,10:00:00,10.2,70,0.0,0.0,0.0,2022-03-12
1691,11:00:00,10.8,65,0.1,0.1,0.0,2022-03-12
1692,12:00:00,11.2,65,0.1,0.1,0.0,2022-03-12
1693,13:00:00,11.5,61,0.0,0.0,0.0,2022-03-12
1694,14:00:00,11.6,64,0.0,0.0,0.0,2022-03-12
1695,15:00:00,11.5,64,0.0,0.0,0.0,2022-03-12
1696,16:00:00,10.9,64,0.0,0.0,0.0,2022-03-12
1697,17:00:00,10.3,66,0.0,0.0,0.0,2022-03-12
1698,18:00:00,9.1,74,0.0,0.0,0.0,2022-03-12
1699,19:00:00,9.2,71,0.0,0.0,0.0,2022-03-12
1700,20:00:00,9.6,75,0.0,0.0,0.0,2022-03-12
1701,21:00:00,9.0,78,0.0,0.0,0.0,2022-03-12
1702,22:00:00,8.1,85,0.0,0.0,0.0,2022-03-12
1703,23:00:00,7.9,85,0.0,0.0,0.0,2022-03-12
1704,00:00:00,7.3,88,0.0,0.0,0.0,2022-03-13
1705,01:00:00,7.2,86,0.0,0.0,0.0,2022-03-13
1706,02:00:00,7.3,84,0.0,0.0,0.0,2022-03-13
1707,03:00:00,7.4,83,0.0,0.0,0.0,2022-03-13
1708,04:00:00,7.4,83,0.0,0.0,0.0,2022-03-13
1709,05:00:00,7.7,83,0.0,0.0,0.0,2022-03-13
1710,06:00:00,8.2,84,0.3,0.3,0.0,2022-03-13
1711,07:00:00,8.4,86,0.3,0.3,0.0,2022-03-13
1712,08:00:00,8.8,87,0.0,0.0,0.0,2022-03-13
1713,09:00:00,9.8,83,0.2,0.2,0.0,2022-03-13
1714,10:00:00,10.9,74,0.1,0.1,0.0,2022-03-13
1715,11:00:00,11.6,67,0.0,0.0,0.0,2022-03-13
1716,12:00:00,11.6,68,0.1,0.1,0.0,2022-03-13
1717,13:00:00,10.0,78,0.4,0.4,0.0,2022-03-13
1718,14:00:00,10.0,78,0.2,0.2,0.0,2022-03-13
1719,15:00:00,9.6,82,0.1,0.1,0.0,2022-03-13
1720,16:00:00,9.8,82,0.0,0.0,0.0,2022-03-13
1721,17:00:00,9.4,83,0.0,0.0,0.0,2022-03-13
1722,18:00:00,8.3,87,0.0,0.0,0.0,2022-03-13
1723,19:00:00,7.8,90,0.0,0.0,0.0,2022-03-13
1724,20:00:00,6.7,94,0.0,0.0,0.0,2022-03-13
1725,21:00:00,5.7,96,0.0,0.0,0.0,2022-03-13
1726,22:00:00,5.2,96,0.0,0.0,0.0,2022-03-13
1727,23:00:00,4.8,96,0.0,0.0,0.0,2022-03-13
1728,00:00:00,5.9,95,0.0,0.0,0.0,2022-03-14
1729,01:00:00,5.8,93,0.0,0.0,0.0,2022-03-14
1730,02:00:00,5.0,95,0.0,0.0,0.0,2022-03-14
1731,03:00:00,4.1,97,0.0,0.0,0.0,2022-03-14
1732,04:00:00,3.7,98,0.0,0.0,0.0,2022-03-14
1733,05:00:00,2.8,99,0.0,0.0,0.0,2022-03-14
1734,06:00:00,1.9,99,0.0,0.0,0.0,2022-03-14
1735,07:00:00,3.3,98,0.0,0.0,0.0,2022-03-14
1736,08:00:00,5.0,95,0.0,0.0,0.0,2022-03-14
1737,09:00:00,7.4,90,0.0,0.0,0.0,2022-03-14
1738,10:00:00,9.6,86,0.0,0.0,0.0,2022-03-14
1739,11:00:00,11.5,66,0.0,0.0,0.0,2022-03-14
1740,12:00:00,11.6,63,0.0,0.0,0.0,2022-03-14
1741,13:00:00,12.0,60,0.1,0.1,0.0,2022-03-14
1742,14:00:00,12.3,59,0.1,0.1,0.0,2022-03-14
1743,15:00:00,12.3,63,0.0,0.0,0.0,2022-03-14
1744,16:00:00,10.4,74,0.9,0.9,0.0,2022-03-14
1745,17:00:00,9.7,80,0.1,0.1,0.0,2022-03-14
1746,18:00:00,7.4,91,0.0,0.0,0.0,2022-03-14
1747,19:00:00,5.7,94,0.0,0.0,0.0,2022-03-14
1748,20:00:00,5.2,95,0.0,0.0,0.0,2022-03-14
1749,21:00:00,4.7,97,0.0,0.0,0.0,2022-03-14
1750,22:00:00,4.3,98,0.0,0.0,0.0,2022-03-14
1751,23:00:00,4.7,97,0.0,0.0,0.0,2022-03-14
1752,00:00:00,4.6,96,0.0,0.0,0.0,2022-03-15
1753,01:00:00,4.2,94,0.0,0.0,0.0,2022-03-15
1754,02:00:00,4.0,94,0.0,0.0,0.0,2022-03-15
1755,03:00:00,4.2,95,0.0,0.0,0.0,2022-03-15
1756,04:00:00,3.6,97,0.0,0.0,0.0,2022-03-15
1757,05:00:00,3.2,97,0.0,0.0,0.0,2022-03-15
1758,06:00:00,3.0,98,0.0,0.0,0.0,2022-03-15
1759,07:00:00,4.1,97,0.0,0.0,0.0,2022-03-15
1760,08:00:00,6.3,92,0.0,0.0,0.0,2022-03-15
1761,09:00:00,9.0,83,0.0,0.0,0.0,2022-03-15
1762,10:00:00,11.2,77,0.0,0.0,0.0,2022-03-15
1763,11:00:00,12.7,72,0.0,0.0,0.0,2022-03-15
1764,12:00:00,14.0,60,0.0,0.0,0.0,2022-03-15
1765,13:00:00,14.5,58,0.0,0.0,0.0,2022-03-15
1766,14:00:00,14.5,58,0.0,0.0,0.0,2022-03-15
1767,15:00:00,14.2,59,0.0,0.0,0.0,2022-03-15
1768,16:00:00,13.8,61,0.0,0.0,0.0,2022-03-15
1769,17:00:00,12.6,72,0.0,0.0,0.0,2022-03-15
1770,18:00:00,10.3,83,0.0,0.0,0.0,2022-03-15
1771,19:00:00,9.1,89,0.0,0.0,0.0,2022-03-15
1772,20:00:00,8.9,91,0.0,0.0,0.0,2022-03-15
1773,21:00:00,8.5,92,0.0,0.0,0.0,2022-03-15
1774,22:00:00,8.2,92,0.0,0.0,0.0,2022-03-15
1775,23:00:00,7.5,93,0.0,0.0,0.0,2022-03-15
1776,00:00:00,8.7,92,0.0,0.0,0.0,2022-03-16
1777,01:00:00,8.7,93,0.0,0.0,0.0,2022-03-16
1778,02:00:00,8.8,92,0.0,0.0,0.0,2022-03-16
1779,03:00:00,7.9,94,0.0,0.0,0.0,2022-03-16
1780,04:00:00,7.9,93,0.0,0.0,0.0,2022-03-16
1781,05:00:00,8.2,90,0.0,0.0,0.0,2022-03-16
1782,06:00:00,8.6,88,0.0,0.0,0.0,2022-03-16
1783,07:00:00,8.7,88,0.0,0.0,0.0,2022-03-16
1784,08:00:00,9.1,87,0.6,0.6,0.0,2022-03-16
1785,09:00:00,10.1,86,0.3,0.3,0.0,2022-03-16
1786,10:00:00,11.5,83,0.2,0.2,0.0,2022-03-16
1787,11:00:00,12.8,81,0.0,0.0,0.0,2022-03-16
1788,12:00:00,11.6,88,0.1,0.1,0.0,2022-03-16
1789,13:00:00,12.0,91,1.0,1.0,0.0,2022-03-16
1790,14:00:00,12.8,89,0.8,0.8,0.0,2022-03-16
1791,15:00:00,12.5,91,1.4,1.4,0.0,2022-03-16
1792,16:00:00,11.5,93,1.9,1.9,0.0,2022-03-16
1793,17:00:00,10.7,94,1.8,1.8,0.0,2022-03-16
1794,18:00:00,10.2,93,1.1,1.1,0.0,2022-03-16
1795,19:00:00,9.3,89,0.8,0.8,0.0,2022-03-16
1796,20:00:00,8.3,88,0.3,0.3,0.0,2022-03-16
1797,21:00:00,7.7,90,0.4,0.4,0.0,2022-03-16
1798,22:00:00,6.4,89,0.0,0.0,0.0,2022-03-16
1799,23:00:00,5.5,88,0.0,0.0,0.0,2022-03-16
1800,00:00:00,5.6,88,0.0,0.0,0.0,2022-03-17
1801,01:00:00,4.8,89,0.0,0.0,0.0,2022-03-17
1802,02:00:00,4.4,88,0.0,0.0,0.0,2022-03-17
1803,03:00:00,3.8,86,0.0,0.0,0.0,2022-03-17
1804,04:00:00,2.9,86,0.0,0.0,0.0,2022-03-17
1805,05:00:00,1.7,88,0.0,0.0,0.0,2022-03-17
1806,06:00:00,1.7,90,0.0,0.0,0.0,2022-03-17
1807,07:00:00,2.4,89,0.0,0.0,0.0,2022-03-17
1808,08:00:00,4.3,85,0.0,0.0,0.0,2022-03-17
1809,09:00:00,6.4,79,0.0,0.0,0.0,2022-03-17
1810,10:00:00,8.8,75,0.0,0.0,0.0,2022-03-17
1811,11:00:00,10.7,69,0.0,0.0,0.0,2022-03-17
1812,12:00:00,12.0,51,0.0,0.0,0.0,2022-03-17
1813,13:00:00,12.5,52,0.0,0.0,0.0,2022-03-17
1814,14:00:00,12.6,51,0.0,0.0,0.0,2022-03-17
1815,15:00:00,12.9,49,0.0,0.0,0.0,2022-03-17
1816,16:00:00,13.1,48,0.0,0.0,0.0,2022-03-17
1817,17:00:00,12.2,58,0.0,0.0,0.0,2022-03-17
1818,18:00:00,9.3,69,0.0,0.0,0.0,2022-03-17
1819,19:00:00,8.0,76,0.0,0.0,0.0,2022-03-17
1820,20:00:00,6.3,86,0.0,0.0,0.0,2022-03-17
1821,21:00:00,5.2,90,0.0,0.0,0.0,2022-03-17
1822,22:00:00,4.5,94,0.0,0.0,0.0,2022-03-17
1823,23:00:00,3.9,96,0.0,0.0,0.0,2022-03-17
1824,00:00:00,4.0,96,0.0,0.0,0.0,2022-03-18
1825,01:00:00,3.1,98,0.0,0.0,0.0,2022-03-18
1826,02:00:00,2.9,99,0.0,0.0,0.0,2022-03-18
1827,03:00:00,2.9,99,0.0,0.0,0.0,2022-03-18
1828,04:00:00,3.0,100,0.0,0.0,0.0,2022-03-18
1829,05:00:00,3.9,100,0.0,0.0,0.0,2022-03-18
1830,06:00:00,3.4,100,0.0,0.0,0.0,2022-03-18
1831,07:00:00,3.5,100,0.0,0.0,0.0,2022-03-18
1832,08:00:00,5.9,95,0.0,0.0,0.0,2022-03-18
1833,09:00:00,8.6,88,0.0,0.0,0.0,2022-03-18
1834,10:00:00,11.1,80,0.0,0.0,0.0,2022-03-18
1835,11:00:00,12.9,73,0.0,0.0,0.0,2022-03-18
1836,12:00:00,14.4,63,0.0,0.0,0.0,2022-03-18
1837,13:00:00,14.7,61,0.0,0.0,0.0,2022-03-18
1838,14:00:00,14.5,61,0.0,0.0,0.0,2022-03-18
1839,15:00:00,14.0,62,0.0,0.0,0.0,2022-03-18
1840,16:00:00,13.2,64,0.0,0.0,0.0,2022-03-18
1841,17:00:00,12.0,68,0.0,0.0,0.0,2022-03-18
1842,18:00:00,9.9,75,0.0,0.0,0.0,2022-03-18
1843,19:00:00,8.3,79,0.0,0.0,0.0,2022-03-18
1844,20:00:00,7.4,83,0.0,0.0,0.0,2022-03-18
1845,21:00:00,6.9,86,0.0,0.0,0.0,2022-03-18
1846,22:00:00,6.8,88,0.0,0.0,0.0,2022-03-18
1847,23:00:00,6.8,90,0.0,0.0,0.0,2022-03-18
1848,00:00:00,7.8,84,0.0,0.0,0.0,2022-03-19
1849,01:00:00,7.7,85,0.0,0.0,0.0,2022-03-19
1850,02:00:00,7.5,86,0.0,0.0,0.0,2022-03-19
1851,03:00:00,7.3,86,0.0,0.0,0.0,2022-03-19
1852,04:00:00,7.0,86,0.0,0.0,0.0,2022-03-19
1853,05:00:00,6.8,85,0.0,0.0,0.0,2022-03-19
1854,06:00:00,6.5,85,0.0,0.0,0.0,2022-03-19
1855,07:00:00,7.1,81,0.0,0.0,0.0,2022-03-19
1856,08:00:00,8.7,76,0.0,0.0,0.0,2022-03-19
1857,09:00:00,10.0,70,0.0,0.0,0.0,2022-03-19
1858,10:00:00,11.0,65,0.0,0.0,0.0,2022-03-19
1859,11:00:00,11.5,64,0.0,0.0,0.0,2022-03-19
1860,12:00:00,12.8,55,0.0,0.0,0.0,2022-03-19
1861,13:00:00,12.9,54,0.0,0.0,0.0,2022-03-19
1862,14:00:00,13.0,53,0.0,0.0,0.0,2022-03-19
1863,15:00:00,12.5,54,0.0,0.0,0.0,2022-03-19
1864,16:00:00,11.7,56,0.0,0.0,0.0,2022-03-19
1865,17:00:00,10.5,61,0.0,0.0,0.0,2022-03-19
1866,18:00:00,9.0,62,0.0,0.0,0.0,2022-03-19
1867,19:00:00,8.2,60,0.0,0.0,0.0,2022-03-19
1868,20:00:00,8.0,60,0.0,0.0,0.0,2022-03-19
1869,21:00:00,7.8,63,0.0,0.0,0.0,2022-03-19
1870,22:00:00,7.6,65,0.0,0.0,0.0,2022-03-19
1871,23:00:00,7.0,65,0.0,0.0,0.0,2022-03-19
1872,00:00:00,6.8,59,0.0,0.0,0.0,2022-03-20
1873,01:00:00,6.2,60,0.0,0.0,0.0,2022-03-20
1874,02:00:00,5.3,61,0.0,0.0,0.0,2022-03-20
1875,03:00:00,4.3,65,0.0,0.0,0.0,2022-03-20
1876,04:00:00,3.6,71,0.0,0.0,0.0,2022-03-20
1877,05:00:00,3.3,76,0.0,0.0,0.0,2022-03-20
1878,06:00:00,2.9,82,0.0,0.0,0.0,2022-03-20
1879,07:00:00,4.0,82,0.0,0.0,0.0,2022-03-20
1880,08:00:00,6.1,79,0.0,0.0,0.0,2022-03-20
1881,09:00:00,7.8,68,0.0,0.0,0.0,2022-03-20
1882,10:00:00,8.8,58,0.0,0.0,0.0,2022-03-20
1883,11:00:00,9.5,54,0.0,0.0,0.0,2022-03-20
1884,12:00:00,9.7,56,0.0,0.0,0.0,2022-03-20
1885,13:00:00,10.0,54,0.1,0.1,0.0,2022-03-20
1886,14:00:00,10.4,51,0.0,0.0,0.0,2022-03-20
1887,15:00:00,10.4,48,0.0,0.0,0.0,2022-03-20
1888,16:00:00,10.2,47,0.0,0.0,0.0,2022-03-20
1889,17:00:00,9.8,46,0.0,0.0,0.0,2022-03-20
1890,18:00:00,8.0,60,0.0,0.0,0.0,2022-03-20
1891,19:00:00,8.2,51,0.0,0.0,0.0,2022-03-20
1892,20:00:00,4.2,73,0.0,0.0,0.0,2022-03-20
1893,21:00:00,4.2,79,0.0,0.0,0.0,2022-03-20
1894,22:00:00,2.4,89,0.0,0.0,0.0,2022-03-20
1895,23:00:00,3.7,82,0.0,0.0,0.0,2022-03-20
1896,00:00:00,3.4,85,0.0,0.0,0.0,2022-03-21
1897,01:00:00,3.2,87,0.0,0.0,0.0,2022-03-21
1898,02:00:00,0.8,94,0.0,0.0,0.0,2022-03-21
1899,03:00:00,-0.1,97,0.0,0.0,0.0,2022-03-21
1900,04:00:00,-0.5,98,0.0,0.0,0.0,2022-03-21
1901,05:00:00,-0.6,96,0.0,0.0,0.0,2022-03-21
1902,06:00:00,-0.7,95,0.0,0.0,0.0,2022-03-21
1903,07:00:00,2.0,89,0.0,0.0,0.0,2022-03-21
1904,08:00:00,5.1,79,0.0,0.0,0.0,2022-03-21
1905,09:00:00,8.2,71,0.0,0.0,0.0,2022-03-21
1906,10:00:00,10.9,67,0.0,0.0,0.0,2022-03-21
1907,11:00:00,13.1,61,0.0,0.0,0.0,2022-03-21
1908,12:00:00,14.0,47,0.0,0.0,0.0,2022-03-21
1909,13:00:00,14.7,48,0.0,0.0,0.0,2022-03-21
1910,14:00:00,15.5,47,0.0,0.0,0.0,2022-03-21
1911,15:00:00,15.6,48,0.0,0.0,0.0,2022-03-21
1912,16:00:00,15.2,51,0.0,0.0,0.0,2022-03-21
1913,17:00:00,14.0,60,0.0,0.0,0.0,2022-03-21
1914,18:00:00,11.0,70,0.0,0.0,0.0,2022-03-21
1915,19:00:00,9.0,78,0.0,0.0,0.0,2022-03-21
1916,20:00:00,7.7,83,0.0,0.0,0.0,2022-03-21
1917,21:00:00,7.0,86,0.0,0.0,0.0,2022-03-21
1918,22:00:00,6.6,89,0.0,0.0,0.0,2022-03-21
1919,23:00:00,6.3,90,0.0,0.0,0.0,2022-03-21
1920,00:00:00,7.4,81,0.1,0.1,0.0,2022-03-22
1921,01:00:00,7.4,85,0.0,0.0,0.0,2022-03-22
1922,02:00:00,7.0,88,0.0,0.0,0.0,2022-03-22
1923,03:00:00,6.6,90,0.0,0.0,0.0,2022-03-22
1924,04:00:00,6.5,91,0.0,0.0,0.0,2022-03-22
1925,05:00:00,6.4,91,0.0,0.0,0.0,2022-03-22
1926,06:00:00,6.3,91,0.0,0.0,0.0,2022-03-22
1927,07:00:00,7.4,88,0.0,0.0,0.0,2022-03-22
1928,08:00:00,9.5,86,0.0,0.0,0.0,2022-03-22
1929,09:00:00,12.2,77,0.0,0.0,0.0,2022-03-22
1930,10:00:00,14.1,69,0.0,0.0,0.0,2022-03-22
1931,11:00:00,15.4,63,0.0,0.0,0.0,2022-03-22
1932,12:00:00,18.1,50,0.0,0.0,0.0,2022-03-22
1933,13:00:00,18.2,48,0.0,0.0,0.0,2022-03-22
1934,14:00:00,18.2,47,0.0,0.0,0.0,2022-03-22
1935,15:00:00,17.9,49,0.0,0.0,0.0,2022-03-22
1936,16:00:00,17.3,51,0.0,0.0,0.0,2022-03-22
1937,17:00:00,16.0,57,0.0,0.0,0.0,2022-03-22
1938,18:00:00,12.8,66,0.0,0.0,0.0,2022-03-22
1939,19:00:00,10.0,76,0.0,0.0,0.0,2022-03-22
1940,20:00:00,8.3,81,0.0,0.0,0.0,2022-03-22
1941,21:00:00,7.4,85,0.0,0.0,0.0,2022-03-22
1942,22:00:00,6.6,90,0.0,0.0,0.0,2022-03-22
1943,23:00:00,5.9,93,0.0,0.0,0.0,2022-03-22
1944,00:00:00,6.7,89,0.0,0.0,0.0,2022-03-23
1945,01:00:00,6.0,89,0.0,0.0,0.0,2022-03-23
1946,02:00:00,5.1,91,0.0,0.0,0.0,2022-03-23
1947,03:00:00,4.2,93,0.0,0.0,0.0,2022-03-23
1948,04:00:00,4.6,91,0.0,0.0,0.0,2022-03-23
1949,05:00:00,4.8,90,0.0,0.0,0.0,2022-03-23
1950,06:00:00,3.4,94,0.0,0.0,0.0,2022-03-23
1951,07:00:00,5.9,89,0.0,0.0,0.0,2022-03-23
1952,08:00:00,9.1,80,0.0,0.0,0.0,2022-03-23
1953,09:00:00,12.2,72,0.0,0.0,0.0,2022-03-23
1954,10:00:00,14.8,62,0.0,0.0,0.0,2022-03-23
1955,11:00:00,16.7,51,0.0,0.0,0.0,2022-03-23
1956,12:00:00,18.0,38,0.0,0.0,0.0,2022-03-23
1957,13:00:00,18.4,37,0.0,0.0,0.0,2022-03-23
1958,14:00:00,18.4,35,0.0,0.0,0.0,2022-03-23
1959,15:00:00,18.2,35,0.0,0.0,0.0,2022-03-23
1960,16:00:00,17.7,37,0.0,0.0,0.0,2022-03-23
1961,17:00:00,16.4,57,0.0,0.0,0.0,2022-03-23
1962,18:00:00,12.5,65,0.0,0.0,0.0,2022-03-23
1963,19:00:00,9.5,75,0.0,0.0,0.0,2022-03-23
1964,20:00:00,8.5,79,0.0,0.0,0.0,2022-03-23
1965,21:00:00,8.7,78,0.0,0.0,0.0,2022-03-23
1966,22:00:00,8.8,78,0.0,0.0,0.0,2022-03-23
1967,23:00:00,8.4,80,0.0,0.0,0.0,2022-03-23
1968,00:00:00,6.1,89,0.0,0.0,0.0,2022-03-24
1969,01:00:00,6.5,89,0.0,0.0,0.0,2022-03-24
1970,02:00:00,6.3,90,0.0,0.0,0.0,2022-03-24
1971,03:00:00,5.7,93,0.0,0.0,0.0,2022-03-24
1972,04:00:00,5.0,97,0.0,0.0,0.0,2022-03-24
1973,05:00:00,4.6,98,0.0,0.0,0.0,2022-03-24
1974,06:00:00,4.3,98,0.0,0.0,0.0,2022-03-24
1975,07:00:00,4.5,97,0.0,0.0,0.0,2022-03-24
1976,08:00:00,7.1,90,0.0,0.0,0.0,2022-03-24
1977,09:00:00,10.2,76,0.0,0.0,0.0,2022-03-24
1978,10:00:00,13.1,62,0.0,0.0,0.0,2022-03-24
1979,11:00:00,15.3,49,0.0,0.0,0.0,2022-03-24
1980,12:00:00,16.2,37,0.0,0.0,0.0,2022-03-24
1981,13:00:00,17.0,37,0.0,0.0,0.0,2022-03-24
1982,14:00:00,17.2,37,0.0,0.0,0.0,2022-03-24
1983,15:00:00,17.0,37,0.0,0.0,0.0,2022-03-24
1984,16:00:00,16.7,37,0.0,0.0,0.0,2022-03-24
1985,17:00:00,15.8,48,0.0,0.0,0.0,2022-03-24
1986,18:00:00,14.3,47,0.0,0.0,0.0,2022-03-24
1987,19:00:00,9.6,67,0.0,0.0,0.0,2022-03-24
1988,20:00:00,7.9,76,0.0,0.0,0.0,2022-03-24
1989,21:00:00,6.8,82,0.0,0.0,0.0,2022-03-24
1990,22:00:00,5.8,87,0.0,0.0,0.0,2022-03-24
1991,23:00:00,5.2,87,0.0,0.0,0.0,2022-03-24
1992,00:00:00,4.9,88,0.0,0.0,0.0,2022-03-25
1993,01:00:00,4.2,90,0.0,0.0,0.0,2022-03-25
1994,02:00:00,3.7,92,0.0,0.0,0.0,2022-03-25
1995,03:00:00,3.4,93,0.0,0.0,0.0,2022-03-25
1996,04:00:00,2.9,94,0.0,0.0,0.0,2022-03-25
1997,05:00:00,2.3,94,0.0,0.0,0.0,2022-03-25
1998,06:00:00,1.9,94,0.0,0.0,0.0,2022-03-25
1999,07:00:00,4.3,86,0.0,0.0,0.0,2022-03-25
2000,08:00:00,6.8,79,0.0,0.0,0.0,2022-03-25
2001,09:00:00,9.7,69,0.0,0.0,0.0,2022-03-25
2002,10:00:00,12.5,60,0.0,0.0,0.0,2022-03-25
2003,11:00:00,14.5,51,0.0,0.0,0.0,2022-03-25
2004,12:00:00,15.9,48,0.0,0.0,0.0,2022-03-25
2005,13:00:00,16.2,46,0.0,0.0,0.0,2022-03-25
2006,14:00:00,16.2,46,0.0,0.0,0.0,2022-03-25
2007,15:00:00,15.9,46,0.0,0.0,0.0,2022-03-25
2008,16:00:00,15.4,48,0.0,0.0,0.0,2022-03-25
2009,17:00:00,14.3,54,0.0,0.0,0.0,2022-03-25
2010,18:00:00,11.3,63,0.0,0.0,0.0,2022-03-25
2011,19:00:00,8.9,67,0.0,0.0,0.0,2022-03-25
2012,20:00:00,7.5,68,0.0,0.0,0.0,2022-03-25
2013,21:00:00,6.5,71,0.0,0.0,0.0,2022-03-25
2014,22:00:00,5.9,75,0.0,0.0,0.0,2022-03-25
2015,23:00:00,5.2,80,0.0,0.0,0.0,2022-03-25
2016,00:00:00,4.9,76,0.0,0.0,0.0,2022-03-26
2017,01:00:00,4.2,77,0.0,0.0,0.0,2022-03-26
2018,02:00:00,3.5,79,0.0,0.0,0.0,2022-03-26
2019,03:00:00,3.3,79,0.0,0.0,0.0,2022-03-26
2020,04:00:00,3.1,80,0.0,0.0,0.0,2022-03-26
2021,05:00:00,2.8,82,0.0,0.0,0.0,2022-03-26
2022,06:00:00,2.5,84,0.0,0.0,0.0,2022-03-26
2023,07:00:00,5.0,76,0.0,0.0,0.0,2022-03-26
2024,08:00:00,7.6,71,0.0,0.0,0.0,2022-03-26
2025,09:00:00,10.3,63,0.0,0.0,0.0,2022-03-26
2026,10:00:00,12.8,58,0.0,0.0,0.0,2022-03-26
2027,11:00:00,14.8,54,0.0,0.0,0.0,2022-03-26
2028,12:00:00,16.4,45,0.0,0.0,0.0,2022-03-26
2029,13:00:00,16.8,43,0.0,0.0,0.0,2022-03-26
2030,14:00:00,16.8,42,0.0,0.0,0.0,2022-03-26
2031,15:00:00,16.6,42,0.0,0.0,0.0,2022-03-26
2032,16:00:00,15.9,44,0.0,0.0,0.0,2022-03-26
2033,17:00:00,14.9,50,0.0,0.0,0.0,2022-03-26
2034,18:00:00,12.4,58,0.0,0.0,0.0,2022-03-26
2035,19:00:00,10.3,66,0.0,0.0,0.0,2022-03-26
2036,20:00:00,9.3,76,0.0,0.0,0.0,2022-03-26
2037,21:00:00,8.4,83,0.0,0.0,0.0,2022-03-26
2038,22:00:00,7.5,86,0.0,0.0,0.0,2022-03-26
2039,23:00:00,6.6,89,0.0,0.0,0.0,2022-03-26
2040,00:00:00,6.1,89,0.0,0.0,0.0,2022-03-27
2041,01:00:00,5.6,89,0.0,0.0,0.0,2022-03-27
2042,02:00:00,5.3,92,0.0,0.0,0.0,2022-03-27
2043,03:00:00,5.0,96,0.0,0.0,0.0,2022-03-27
2044,04:00:00,5.1,98,0.0,0.0,0.0,2022-03-27
2045,05:00:00,5.8,99,0.0,0.0,0.0,2022-03-27
2046,06:00:00,6.5,99,0.0,0.0,0.0,2022-03-27
2047,07:00:00,7.0,98,0.0,0.0,0.0,2022-03-27
2048,08:00:00,7.4,98,0.0,0.0,0.0,2022-03-27
2049,09:00:00,8.0,95,0.0,0.0,0.0,2022-03-27
2050,10:00:00,9.3,88,0.0,0.0,0.0,2022-03-27
2051,11:00:00,10.4,83,0.0,0.0,0.0,2022-03-27
2052,12:00:00,10.9,81,0.0,0.0,0.0,2022-03-27
2053,13:00:00,11.8,78,0.0,0.0,0.0,2022-03-27
2054,14:00:00,12.4,76,0.0,0.0,0.0,2022-03-27
2055,15:00:00,12.2,78,0.0,0.0,0.0,2022-03-27
2056,16:00:00,11.8,79,0.0,0.0,0.0,2022-03-27
2057,17:00:00,11.6,79,0.0,0.0,0.0,2022-03-27
2058,18:00:00,10.7,80,0.0,0.0,0.0,2022-03-27
2059,19:00:00,8.4,88,0.0,0.0,0.0,2022-03-27
2060,20:00:00,7.1,88,0.0,0.0,0.0,2022-03-27
2061,21:00:00,6.2,84,0.0,0.0,0.0,2022-03-27
2062,22:00:00,5.6,85,0.0,0.0,0.0,2022-03-27
2063,23:00:00,4.7,88,0.0,0.0,0.0,2022-03-27
2064,00:00:00,4.2,87,0.0,0.0,0.0,2022-03-28
2065,01:00:00,3.4,91,0.0,0.0,0.0,2022-03-28
2066,02:00:00,2.5,93,0.0,0.0,0.0,2022-03-28
2067,03:00:00,1.9,95,0.0,0.0,0.0,2022-03-28
2068,04:00:00,1.6,97,0.0,0.0,0.0,2022-03-28
2069,05:00:00,1.3,98,0.0,0.0,0.0,2022-03-28
2070,06:00:00,1.2,98,0.0,0.0,0.0,2022-03-28
2071,07:00:00,4.0,91,0.0,0.0,0.0,2022-03-28
2072,08:00:00,6.4,83,0.0,0.0,0.0,2022-03-28
2073,09:00:00,8.9,75,0.0,0.0,0.0,2022-03-28
2074,10:00:00,11.2,71,0.0,0.0,0.0,2022-03-28
2075,11:00:00,13.2,68,0.0,0.0,0.0,2022-03-28
2076,12:00:00,13.0,69,0.0,0.0,0.0,2022-03-28
2077,13:00:00,14.6,64,0.0,0.0,0.0,2022-03-28
2078,14:00:00,15.2,62,0.0,0.0,0.0,2022-03-28
2079,15:00:00,16.0,59,0.0,0.0,0.0,2022-03-28
2080,16:00:00,15.7,60,0.0,0.0,0.0,2022-03-28
2081,17:00:00,14.9,65,0.0,0.0,0.0,2022-03-28
2082,18:00:00,13.1,75,0.0,0.0,0.0,2022-03-28
2083,19:00:00,10.9,85,0.0,0.0,0.0,2022-03-28
2084,20:00:00,9.7,87,0.0,0.0,0.0,2022-03-28
2085,21:00:00,9.1,88,0.1,0.1,0.0,2022-03-28
2086,22:00:00,8.9,88,0.0,0.0,0.0,2022-03-28
2087,23:00:00,8.5,90,0.1,0.1,0.0,2022-03-28
2088,00:00:00,7.7,92,0.0,0.0,0.0,2022-03-29
2089,01:00:00,7.9,91,0.0,0.0,0.0,2022-03-29
2090,02:00:00,7.6,93,0.0,0.0,0.0,2022-03-29
2091,03:00:00,7.6,93,0.0,0.0,0.0,2022-03-29
2092,04:00:00,7.7,92,0.1,0.1,0.0,2022-03-29
2093,05:00:00,7.6,93,0.0,0.0,0.0,2022-03-29
2094,06:00:00,6.9,96,0.0,0.0,0.0,2022-03-29
2095,07:00:00,7.5,91,0.0,0.0,0.0,2022-03-29
2096,08:00:00,8.7,85,0.0,0.0,0.0,2022-03-29
2097,09:00:00,10.2,79,0.0,0.0,0.0,2022-03-29
2098,10:00:00,11.4,74,0.0,0.0,0.0,2022-03-29
